horairedebitmax,debithorairemax,gid,nbvoies,Avg car by lane,distancelignearret,identifiantcontroleur,identifiantptm,lat,lon,moyennejoursouvrable,nom,positionnement,typecapteur,typepostemesure
16h00,818,2051,1,818,192,2149,94,45.718992,4.854425955,9991,94_Vienne_Surville_Bonnevay,94_VL,Capteur inductif Criter,Boucle inductive TV
16h00,876,2068,2,438,106,2301,874,45.73046256,4.824046306,10134,874_Garnier_Salk_Merieux,874_VR,Capteur inductif Criter,Boucle inductive TV
16h00,876,2069,2,438,106,2301,874,45.73046252,4.824094406,10134,874_Garnier_Salk_Merieux,874_VL,Capteur inductif Criter,Boucle inductive TV
16h00,2844,2109,3,948,138,270,160,45.75185162,4.832784737,39205,160_Gailleton_Ainay_Conde,160_VM,Capteur inductif Criter,Boucle inductive TV
16h00,964,2112,3,321.3333333,62,245,150,45.75977614,4.830164768,9824,150_Celestins_Amboise_Bonaparte,150_VR,Capteur inductif Criter,Boucle inductive TV
16h00,433,2147,1,433,81,193,227,45.75276924,4.851918522,5909,227_Faure_Philip_Gambetta,227_V,Capteur inductif Criter,Boucle inductive TV
16h00,530,2176,1,530,109,682,829,45.77258398,4.810715668,5779,829_Arloing_PP_Mouton,829_V,Capteur inductif Criter,Boucle inductive TV
16h00,1682,2203,2,841,112,-1,322,45.73355323,4.819961589,17963,322_Pasteur_Perrin_Perrache,322_VR,Capteur inductif Criter,Boucle inductive TV
16h00,579,2205,1,579,102,828,328,45.76644209,5.005237706,7245,328_Republique_Jaures_Saulnier,328_V,Capteur inductif Criter,Boucle inductive TV
16h00,2446,2214,2,1223,135,660,619,45.74600872,4.828123488,30288,619_Perrache_Belier_A7,619_VL,Capteur inductif Criter,Boucle inductive TV
16h00,546,2251,1,546,0,516,34,45.74339055,4.829402212,2926,34_Leclerc_Nadaud_QG Frere,34_VL,Capteur inductif Criter,Boucle inductive TV
16h00,546,2252,1,546,0,516,34,45.7433775,4.829432551,2926,34_Leclerc_Nadaud_QG Frere,34_VR,Capteur inductif Criter,Boucle inductive TV
16h00,1010,2271,2,505,94,540,17,45.76525975,4.86187071,11829,17_Thiers_Germain_Viabert,17_VL,Capteur inductif Criter,Boucle inductive TV
16h00,1010,2276,2,505,94,540,17,45.76526144,4.861841318,11829,17_Thiers_Germain_Viabert,17_VR,Capteur inductif Criter,Boucle inductive TV
16h00,1355,2286,2,677.5,130,354,891,45.77820917,4.859470997,16179,891_Stalingrad_Melies_11 Novembre_2,891_VR,Capteur inductif Criter,Boucle inductive TV
16h00,655,2305,1,655,77,377,220,45.77974723,4.80146345,7532,220_Bourgogne_Claire_St Simon,220_V,Capteur inductif Criter,Boucle inductive TV
16h00,2844,2311,3,948,138,270,160,45.75186039,4.832761565,39205,160_Gailleton_Ainay_Conde,160_VL,Capteur inductif Criter,Boucle inductive TV
16h00,1071,2316,1,1071,115,2120,91,45.75140487,4.90571148,11267,91_Genas/Foch/Bonnevay,91_V,Capteur inductif Criter,Boucle inductive TV
16h00,368,2336,2,184,115,502,131,45.75685169,4.838362346,4605,131_Pt.Guillotiere_Gambetta_Courmont,131_VL,Capteur inductif Criter,Boucle inductive TV
16h00,666,2342,1,666,115,306,123,45.74443386,4.868879083,8818,123_Lumiere_Gelibert_Pl. Courtois,123_V,Capteur inductif Criter,Boucle inductive TV
16h00,620,2366,1,620,70,2186,422,45.71043553,4.901261674,6846,422_Cot_1.Rue_Lyon,422_V,Capteur inductif Criter,Boucle inductive TV
16h00,456,2385,1,456,163,627,106,45.75539958,4.873900154,5533,106_Faure_Curry_Maisons Neuves,106_V,Capteur inductif Criter,Boucle inductive TV
16h00,1380,2414,2,690,230,356,51,45.77730547,4.85937796,16482,51_Stalingrad_Melies_11 Novembre_1,51_VR,Capteur inductif Criter,Boucle inductive TV
16h00,843,2421,2,421.5,153,191,49,45.7545753,4.845097791,11934,49_Gambetta_Fuzier_Peri,49_VL,Capteur inductif Criter,Boucle inductive TV
16h00,843,2423,2,421.5,153,191,49,45.75456008,4.845086785,11934,49_Gambetta_Fuzier_Peri,49_VR,Capteur inductif Criter,Boucle inductive TV
16h00,1380,2425,2,690,230,356,51,45.77730365,4.859413247,16482,51_Stalingrad_Melies_11 Novembre_1,51_VL,Capteur inductif Criter,Boucle inductive TV
16h00,536,2479,1,536,120,96,411,45.75973795,4.810870223,4350,411_Audry_Bas de Loyasse_Buyer,411_V,Capteur inductif Criter,Boucle inductive TV
16h00,405,2496,1,405,411,139,471,45.77416787,4.829030617,3895,471_XRousse_Tapis_Denfer Rochereau,471_V,Capteur inductif Criter,Boucle inductive TV
16h00,1682,2522,2,841,112,-1,322,45.7335767,4.819972956,17963,322_Pasteur_Perrin_Perrache,322_VL,Capteur inductif Criter,Boucle inductive TV
16h00,81,2532,1,81,44,2461,178,45.76175396,4.826793011,1730,178_Bombarde_St.Jean_Boeuf,178_V,Capteur inductif Criter,Boucle inductive TV
16h00,547,2543,1,547,93,692,167,45.77563425,4.802657547,7211,167_Marietton_Oiseliere_Abbans,167_V,Capteur inductif Criter,Boucle inductive TV
16h00,1222,2551,2,611,0,2275,174,45.75654656,4.826684025,13266,174_Tilsit_Sala_Franklin,174_VR,Capteur inductif Criter,Boucle inductive TV
16h00,1222,2552,2,611,0,2275,174,45.75656048,4.826661083,13266,174_Tilsit_Sala_Franklin,174_VL,Capteur inductif Criter,Boucle inductive TV
16h00,864,2553,2,432,28,249,175,45.75759813,4.828355131,8003,175_St. Exupery_Tilsitt_Plat,175_VL,Capteur inductif Criter,Boucle inductive TV
16h00,864,2554,2,432,28,249,175,45.75761747,4.828366319,8003,175_St. Exupery_Tilsitt_Plat,175_VR,Capteur inductif Criter,Boucle inductive TV
16h00,2844,2604,3,948,138,270,160,45.75184073,4.832810758,39205,160_Gailleton_Ainay_Conde,160_VR,Capteur inductif Criter,Boucle inductive TV
16h00,2010,2613,2,1005,0,285,157,45.74897967,4.830756725,26633,157_Gailleton_Direction Marseille,157_VR,Capteur inductif Criter,Boucle inductive TV
16h00,2010,2614,2,1005,0,285,157,45.74898844,4.830733554,26633,157_Gailleton_Direction Marseille,157_VL,Capteur inductif Criter,Boucle inductive TV
16h00,964,2626,3,321.3333333,62,245,150,45.75974264,4.830233969,9824,150_Celestins_Amboise_Bonaparte,150_VL,Capteur inductif Criter,Boucle inductive TV
16h00,964,2627,3,321.3333333,62,245,150,45.75975675,4.830202195,9824,150_Celestins_Amboise_Bonaparte,150_VM,Capteur inductif Criter,Boucle inductive TV
16h00,226,2707,1,226,100,2039,1222,45.74539545,4.928717512,2099,1222_Genas_Salengro_Vial_TG,1222_TG,Capteur inductif Criter,Boucle inductive TV
16h00,230,2771,2,115,54,982,610,45.78271288,4.834083826,2538,610_Margnolles_Ambre_Dor,610_VR,Capteur inductif Criter,Boucle inductive TV
16h00,230,2772,2,115,54,982,610,45.78270109,4.834103925,2538,610_Margnolles_Ambre_Dor,610_VL,Capteur inductif Criter,Boucle inductive TV
16h00,2446,2780,2,1223,135,660,619,45.74599136,4.828162471,30288,619_Perrache_Belier_A7,619_VR,Capteur inductif Criter,Boucle inductive TV
17h00,993,15,1,993,0,-1,1796,45.71131907,4.842858841,6265,1796_EntrÃ©e_PLB_SaintFons_Marseille,1796_V,Capteur inductif Criter,Boucle inductive TV
17h00,218,37,1,218,85,-1,1135,45.78557608,4.835809218,1882,1135_Baudrand_Coste_Margnolles,1135_V,Capteur inductif Criter,Boucle inductive TV
17h00,211,39,1,211,83,-1,1137,45.78456141,4.833203065,1573,1137_Coste_Mailly_Canuts,1137_V,Capteur inductif Criter,Boucle inductive TV
17h00,440,49,1,440,0,-1,1257,45.69482831,4.92436904,3850,1257_Provence_Briand_Maconnais,1257_V,Capteur inductif Criter,Boucle inductive TV
17h00,622,51,1,622,88,932,1245,45.73277094,4.803782532,5593,1245_Croix Pivort_Bramafan_Baron du Marais,1245_V,Capteur inductif Criter,Boucle inductive TV
17h00,383,54,1,383,110,-1,1248,45.77704224,4.77354251,3049,1248_Collongue_Gambshein_Santy,1248_V,Capteur inductif Criter,Boucle inductive TV
17h00,395,55,1,395,85,-1,1260,45.7365168,4.915484124,4497,1260_Rousset_Maison Forte_de Lattre de Tassigny,1260,Capteur inductif Criter,Boucle inductive TV
17h00,410,59,1,410,102,-1,1261,45.73505819,4.906765231,4698,1261_Rousset_Verdun_Roosevelt,1261_V,Capteur inductif Criter,Boucle inductive TV
17h00,607,60,1,607,73,2133,1262,45.73783947,4.921585415,5369,1262_Mitterand_Utrillo_Maupassant,1262_V,Capteur inductif Criter,Boucle inductive TV
17h00,105,64,1,105,86,-1,1267,45.78595342,4.919698859,1189,1267_Resistance_Rouge_8 Mai,1267_V,Capteur inductif Criter,Boucle inductive TV
17h00,627,67,1,627,86,673,1419,45.78777931,4.787570532,6855,1419_Ben Gourion Ta D_Sauvegarde_Rosa Parks,1419_V,Capteur inductif Criter,Boucle inductive TV
17h00,505,69,1,505,85,-1,1290,45.77316191,4.955893027,5932,1290_Fraternite_Pont de Decines_Sablon,1290_V,Capteur inductif Criter,Boucle inductive TV
17h00,388,70,1,388,80,-1,1291,45.76997147,4.959367246,3455,1291_Republique_Machet_Jaures,1291_V,Capteur inductif Criter,Boucle inductive TV
17h00,258,73,1,258,0,2831,1310,45.72805593,4.863463807,2878,1310_Beauvisage_Pressense_Arrachart,1310_V,Capteur inductif Criter,Boucle inductive TV
17h00,438,75,1,438,110,2032,1278,45.76231605,4.927761464,3569,1278_Canuts_Rail_Salengro,1278_V,Capteur inductif Criter,Boucle inductive TV
17h00,275,82,1,275,92,-1,1284,45.76538054,4.929747709,1806,1284_Salengro_Jacquard_Garibaldi,1284_V,Capteur inductif Criter,Boucle inductive TV
17h00,906,83,2,453,91,-1,1285,45.76591683,4.927170259,11349,1285_Bohlen_Parking CC_Esperence,1285_VL,Capteur inductif Criter,Boucle inductive TV
17h00,520,93,1,520,83,2432,1329,45.72156002,4.935221867,5565,1329_Sortie bretelle A43_de Grenoble_Aviation,1329_V,Capteur inductif Criter,Boucle inductive TV
17h00,652,97,1,652,104,18,1224,45.75552915,4.782098116,6985,1224_Eisenhower_Brosset_Curie,1224_V,Capteur inductif Criter,Boucle inductive TV
17h00,292,103,1,292,70,-1,1229,45.80953572,4.733896812,1908,1229_Traine Cul_Brochetiere_Art National,1229_V,Capteur inductif Criter,Boucle inductive TV
17h00,312,107,1,312,90,-1,1297,45.76218078,4.940978112,2608,1297_Bruyeres_Bruyeres_Raspail,1297_V,Capteur inductif Criter,Boucle inductive TV
17h00,239,109,1,239,72,887,1299,45.7619818,4.974622945,2053,1299_Marceau_Sully_Gay,1299_V,Capteur inductif Criter,Boucle inductive TV
17h00,345,112,1,345,107,2345,1304,45.79833652,4.845256478,4023,1304_Moulin_Berthelot_Castellane,1304_V,Capteur inductif Criter,Boucle inductive TV
17h00,454,115,1,454,94,2023,1273,45.77403133,4.92251475,5041,1273_Picasso_Eluard_Foucaud,1273_V,Capteur inductif Criter,Boucle inductive TV
17h00,579,116,1,579,90,-1,1274,45.77495278,4.916168835,6334,1274_Cuzin_Stalingrad_Picasso,1274_V,Capteur inductif Criter,Boucle inductive TV
17h00,269,120,2,134.5,24,291,1288,45.74883834,4.859292019,2536,1288_Tchecoslovaques_Brunard_Gambetta,1288_VL,Capteur inductif Criter,Boucle inductive TV
17h00,479,125,1,479,80,-1,1294,45.76691283,4.93681736,4746,1294_Roosevelt_Tram Lea_Jaures,1294_V,Capteur inductif Criter,Boucle inductive TV
17h00,1106,158,2,553,97,381,1386,45.78356699,4.807873289,12666,1386_Saint-Cyr_Rhin et Danuble_Duport,1386_VR,Capteur inductif Criter,Boucle inductive TV
17h00,487,159,1,487,46,2074,1389,45.76769336,4.889527366,6629,1389_Zola_Flachet_Lenoir,1389_V,Capteur inductif Criter,Boucle inductive TV
17h00,162,171,1,162,95,-1,1404,45.802732,4.838847012,1469,1404_Carrie_Termier_L9107,1404_V,Capteur inductif Criter,Boucle inductive TV
17h00,484,173,1,484,113,2614,1403,45.80188639,4.83873825,4267,1403_Carrie_L9107_Bretelle,1403_V,Capteur inductif Criter,Boucle inductive TV
17h00,420,179,1,420,91,2784,1411,45.79277937,4.819656689,3322,1411_Carret_Mangini_Sedallian,1411_V,Capteur inductif Criter,Boucle inductive TV
17h00,901,181,1,901,86,2571,1413,45.7885212,4.811831207,8127,1413_Carret_Navigation_Acces BPNL,1413_V,Capteur inductif Criter,Boucle inductive TV
17h00,345,187,1,345,115,141,1439,45.77413002,4.829125182,3767,1439_XRousse_F. d'Assise_Terme,1439_V,Capteur inductif Criter,Boucle inductive TV
17h00,281,188,1,281,74,141,1440,45.77520825,4.831854245,3093,1440_PL. XRousse_Fort_XRousse,1440_V,Capteur inductif Criter,Boucle inductive TV
17h00,484,190,1,484,56,2074,1387,45.76749863,4.890592543,6466,1387_Zola_Kumer_Flachet,1387_V,Capteur inductif Criter,Boucle inductive TV
17h00,1182,191,2,591,91,-1,1117,45.76784989,4.76082678,11806,1117_Paris_Antoinette_Berger,1117_VL,Capteur inductif Criter,Boucle inductive TV
17h00,928,196,1,928,105,-1,1423,45.7656949,4.800152614,7738,1423_Apollinaire_Source_Guerin,1423_V,Capteur inductif Criter,Boucle inductive TV
17h00,651,197,1,651,94,-1,1424,45.76550073,4.802483741,6349,1424_Guerin_Pepiniere Royale_Apollinaire,1424_V,Capteur inductif Criter,Boucle inductive TV
17h00,40,200,1,40,89,127,1429,45.78037334,4.832490953,147,1429_Grde Rue XRousse_Ambre_Henon,1429_V,Capteur inductif Criter,Boucle inductive TV
17h00,798,202,1,798,0,122,1431,45.77687898,4.810454462,8569,1431_Gillet_Entrepots_Mazaryk,1431_V,Capteur inductif Criter,Boucle inductive TV
17h00,213,205,1,213,100,-1,1434,45.77515271,4.819751559,1825,1434_Bony_Lassalle_Chaziere,1434_V,Capteur inductif Criter,Boucle inductive TV
17h00,906,232,2,453,91,-1,1285,45.76593771,4.927159454,11349,1285_Bohlen_Parking CC_Esperence,1285_VR,Capteur inductif Criter,Boucle inductive TV
17h00,1023,241,2,511.5,60,2176,1357,45.70788966,4.876442346,11775,1357_Semard_Depot SNCF_Sentuc,1357_VL,Capteur inductif Criter,Boucle inductive TV
17h00,1023,242,2,511.5,60,2176,1357,45.70790119,4.876479677,11775,1357_Semard_Depot SNCF_Sentuc,1357_VR,Capteur inductif Criter,Boucle inductive TV
17h00,279,246,1,279,0,2208,1360,45.69165109,4.88023802,2957,1360_Cachin_Democratie_Feyzin,1360_V,Capteur inductif Criter,Boucle inductive TV
17h00,322,251,1,322,93,2179,1367,45.70710522,4.871473279,3324,1367_Republique_Serval_Aulagne,1367_V,Capteur inductif Criter,Boucle inductive TV
17h00,237,252,1,237,81,-1,1369,45.6916142,4.86688782,2440,1369_8 Mai_Bourdarias_Resistance,1369_V,Capteur inductif Criter,Boucle inductive TV
17h00,353,253,1,353,83,2204,1370,45.69010466,4.86530875,4326,1370_11 Novembre_Polyclinique_Lenine,1370_V,Capteur inductif Criter,Boucle inductive TV
17h00,303,257,1,303,140,2194,1374,45.69780419,4.883362088,3419,1374_Gambette_Mace_Houel,1374_V,Capteur inductif Criter,Boucle inductive TV
17h00,366,264,1,366,99,2583,1383,45.69358082,4.875631409,4204,1383_Cagne_Resistance_Cachin,1383_V,Capteur inductif Criter,Boucle inductive TV
17h00,322,266,1,322,0,-1,1231,45.77820485,4.705994703,2483,1231_Merieux_Marronnier_Orme,1231_V,Capteur inductif Criter,Boucle inductive TV
17h00,545,269,1,545,110,2083,1486,45.76751749,4.875422317,5181,1486_France_Kahn_Republique,1486_V,Capteur inductif Criter,Boucle inductive TV
17h00,636,281,1,636,106,-1,1534,45.73934134,4.850294511,8921,1534_du Vivier_Toulon_Vienne,1534_V,Capteur inductif Criter,Boucle inductive TV
17h00,300,283,1,300,82,-1,1536,45.73718007,4.851328316,2738,1536_XBarret_Brachet_Vienne,1536_V,Capteur inductif Criter,Boucle inductive TV
17h00,662,289,1,662,110,2076,1502,45.76504785,4.873995221,6112,1502_Republique_Becker_Pl. A. Thomas,1502_V,Capteur inductif Criter,Boucle inductive TV
17h00,681,290,2,340.5,88,591,1538,45.74497757,4.851531453,8620,1538_Epargne_Tchecoslovaque_Roy,1538_VL,Capteur inductif Criter,Boucle inductive TV
17h00,681,291,2,340.5,88,591,1538,45.74496786,4.851504497,8620,1538_Epargne_Tchecoslovaque_Roy,1538_VR,Capteur inductif Criter,Boucle inductive TV
17h00,708,294,1,708,85,-1,1109,45.75129866,4.771590788,8457,1109_Brignais_Papon_Curie,1109_V,Capteur inductif Criter,Boucle inductive TV
17h00,82,302,1,82,97,-1,1541,45.73662536,4.825496582,804,1541_Ayasse_Girard_Leclerc,1541_V,Capteur inductif Criter,Boucle inductive TV
17h00,421,307,1,421,0,-1,1561,45.8334508,4.911411975,3836,1561_Strasbourg_Bastie_Neyron,1561_V,Capteur inductif Criter,Boucle inductive TV
17h00,438,310,1,438,0,2398,1565,45.88099966,4.853982607,3989,1565_Neuville_Graviere_Imprimeurs,1565_V,Capteur inductif Criter,Boucle inductive TV
17h00,271,311,1,271,80,-1,1566,45.87914158,4.85268028,2828,1566_Neuville_Voisin_Imprimeurs,1566_V,Capteur inductif Criter,Boucle inductive TV
17h00,365,312,1,365,97,-1,1568,45.8817164,4.867235409,2856,1568_Echets_Brettets_Dimes,1568_V,Capteur inductif Criter,Boucle inductive TV
17h00,371,316,1,371,90,-1,1572,45.84434085,4.832156005,3616,1572_Moulin_Thomasset_Couzon,1572_V,Capteur inductif Criter,Boucle inductive TV
17h00,262,317,1,262,103,-1,1573,45.87091709,4.820860499,1753,1573_Monts d' Or_Pontet_Carrieres,1573_V,Capteur inductif Criter,Boucle inductive TV
17h00,690,321,1,690,85,34,1579,45.84392828,4.834806068,6828,1579_RD433_Rd Point_Dupont,1579_V,Capteur inductif Criter,Boucle inductive TV
17h00,401,326,1,401,105,79,1449,45.75529752,4.796525185,3777,1449_Genin_Sourcelier_Curie,1449_V,Capteur inductif Criter,Boucle inductive TV
17h00,303,328,1,303,114,-1,1453,45.75437826,4.783932946,2810,1453_Curie_Menival_Eisenhower,1453_V,Capteur inductif Criter,Boucle inductive TV
17h00,1743,344,2,871.5,0,-1,1464,45.78657222,4.860407455,19117,1464_Pont Poincarre SN,1464_VR,Capteur inductif Criter,Boucle inductive TV
17h00,1743,345,2,871.5,0,-1,1464,45.78657049,4.860438331,19117,1464_Pont Poincarre SN,1464_VL,Capteur inductif Criter,Boucle inductive TV
17h00,604,346,1,604,0,-1,1465,45.7865695,4.860482507,3529,1465_Pont Poincarre SN TÃ  D,1465_V,Capteur inductif Criter,Boucle inductive TV
17h00,717,397,1,717,83,2703,1644,45.77296955,4.738110227,6972,1644_Sain Bel_Grand Chene_Chante Ruisseau,1644_V,Capteur inductif Criter,Boucle inductive TV
17h00,631,404,1,631,103,359,1525,45.74862716,4.875488572,7140,1525_Feuillat_Paris_Lacassagne,1525_V,Capteur inductif Criter,Boucle inductive TV
17h00,459,421,1,459,188,2390,1592,45.79044239,4.814154413,5478,1592_Carret_Sortie BPNL_Plasson,1592_V,Capteur inductif Criter,Boucle inductive TV
17h00,438,424,1,438,0,2398,1565,45.76214087,4.862926388,3989,1565_Neuville_Graviere_Imprimeurs,1565_V,Capteur inductif Criter,Boucle inductive TV
17h00,821,438,1,821,98,-1,1621,45.71896056,4.810240048,10164,1621_Grande Rue_Chassagnes_Herriot,1621_V,Capteur inductif Criter,Boucle inductive TV
17h00,376,456,1,376,0,-1,1583,45.79421881,4.792032525,3963,1583_Juttet_Michel_Lanessan,1583_V,Capteur inductif Criter,Boucle inductive TV
17h00,579,461,1,579,84,-1,1628,45.74153246,4.799045536,4748,1628_de Gaulle_Foch_Jarrosson,1628_V,Capteur inductif Criter,Boucle inductive TV
17h00,1415,477,3,471.6666667,44,2803,1795,45.75804623,4.852450993,16460,1795_Garibaldi_Vernet Hanus_Dole,1795_VL,Capteur inductif Criter,Boucle inductive TV
17h00,1415,478,3,471.6666667,44,2803,1795,45.75805206,4.852513137,16460,1795_Garibaldi_Vernet Hanus_Dole,1795_VR,Capteur inductif Criter,Boucle inductive TV
17h00,1415,479,3,471.6666667,44,2803,1795,45.7580486,4.852483513,16460,1795_Garibaldi_Vernet Hanus_Dole,1795_VM,Capteur inductif Criter,Boucle inductive TV
17h00,1683,480,3,561,103,2805,114,45.75577187,4.852900922,17440,114_Garibaldi_Bert_Pensionnat,114_VL,Capteur inductif Criter,Boucle inductive TV
17h00,5397,481,3,1799,0,-1,1845,45.7478306,4.907058376,60328,1845_Voie_PLB_Montchat_Paris2,1845_VL,Capteur inductif Criter,Boucle inductive TV
17h00,622,483,1,622,0,932,1245,45.6955376,4.807544876,5593,1245_Croix Pivort_Bramafan_Baron du Marais,1245_V,Capteur inductif Criter,Boucle inductive TV
17h00,1632,484,2,816,0,2630,2209,45.70036559,4.790192397,18217,2209_Mermoz_Pinel_Parc,2209_V,Capteur inductif Criter,Boucle inductive TV
17h00,1396,488,3,465.3333333,32,614,900,45.75902664,4.852326888,16479,900_Garibaldi_Bouchut_Mazenot,900_VL,Capteur inductif Criter,Boucle inductive TV
17h00,212,496,1,212,93,2101,2144,45.75986289,4.895525395,2116,2144_Blum_Ducroize_Berthelot,2144_V,Capteur inductif Criter,Boucle inductive TV
17h00,812,498,1,812,0,-1,1860,45.76796443,4.904082527,7753,1860_EntrÃ©e_PLB_Cusset_Marseille,1860_V,Capteur inductif Criter,Boucle inductive TV
17h00,560,502,1,560,0,-1,1998,45.77232965,4.788114076,6174,1998_EntrÃ©e_A6_Tassin_Marseille,1998_V,Capteur inductif Criter,Boucle inductive TV
17h00,949,512,1,949,0,-1,2008,45.76426843,4.801387298,8734,2008_EntrÃ©e_A6_Lyon-MÃ©nival _Marseille,2008_V,Capteur inductif Criter,Boucle inductive TV
17h00,419,515,1,419,44,541,2136,45.76372139,4.869138265,5783,2136_Lafayette_Baraban_Alsace,2136_V,Capteur inductif Criter,Boucle inductive TV
17h00,434,518,1,434,87,2092,2141,45.76231549,4.879447244,4976,2141_Tolstoi_Richelieu_Verlaine,2141_V,Capteur inductif Criter,Boucle inductive TV
17h00,1683,544,3,561,103,2805,114,45.7557763,4.852933535,17440,114_Garibaldi_Bert_Pensionnat,114_VM,Capteur inductif Criter,Boucle inductive TV
17h00,1683,545,3,561,103,2805,114,45.7557805,4.852960736,17440,114_Garibaldi_Bert_Pensionnat,114_VR,Capteur inductif Criter,Boucle inductive TV
17h00,1396,546,3,465.3333333,32,614,900,45.75902797,4.852359361,16479,900_Garibaldi_Bouchut_Mazenot,900_VM,Capteur inductif Criter,Boucle inductive TV
17h00,1396,547,3,465.3333333,32,614,900,45.75902934,4.852390363,16479,900_Garibaldi_Bouchut_Mazenot,900_VR,Capteur inductif Criter,Boucle inductive TV
17h00,977,587,1,977,0,-1,1840,45.73972928,4.904987237,8606,1840_EntrÃ©e_PLB_Vinatier_Paris,1840_V,Capteur inductif Criter,Boucle inductive TV
17h00,5397,594,3,1799,0,-1,1845,45.74784076,4.906974888,60328,1845_Voie_PLB_Montchat_Paris2,1845_VR,Capteur inductif Criter,Boucle inductive TV
17h00,5397,595,3,1799,0,-1,1845,45.74783563,4.907018839,60328,1845_Voie_PLB_Montchat_Paris2,1845_VM,Capteur inductif Criter,Boucle inductive TV
17h00,477,612,1,477,79,-1,1340,45.76354188,4.942690384,2654,1340_Zola_Raspail_Wilson,1340_V,Capteur inductif Criter,Boucle inductive TV
17h00,207,616,1,207,82,979,1307,45.78905923,4.841999029,1630,1307_Monnet_Margnolles_Pasteur,1307_V,Capteur inductif Criter,Boucle inductive TV
